"","Gene","log2FC","pVal","qVal","Direction"
"1226","PSMC6",-3.20561331470025e-19,0.99999999912496,1,"DOWN"
"1227","DYNLRB1",3.91728153801115e-16,0.999999971290008,1,"UP"
"1228","EEF1A2",-0.0335455792497134,0.409634727344828,1,"DOWN"
"1229","RPS4X;GM15013",0,1,1,"DOWN"
"1230","AP2S1",7.91660306532349e-18,0.999999996618173,1,"UP"
"1231","RHOB",5.77484047921366e-19,0.999999998559252,1,"UP"
"1232","HPCAL1",3.1446887954071e-15,0.999999864367765,1,"UP"
"1233","RPL23A",-0.0184909204284131,0.592034987994406,1,"DOWN"
"1234","RPS6",0,1,1,"DOWN"
"1235","VSNL1",-1.77446539929762e-15,0.999999928715368,1,"DOWN"
"1236","MTPN",0,1,1,"DOWN"
"1237","HNRNPA3",0.135565790928104,0.0454739288324199,0.458488523386614,"UP"
"1238","ATP6V1B2",-0.0696690455536838,0.210016861357294,0.914266950977836,"DOWN"
"1239","RAB1A",2.37026263119736e-15,0.999999830002142,1,"UP"
"1240","RAB3C",-0.0574215227433464,0.166362966376192,0.812883873638153,"DOWN"
"1241","RAN;1700009N14RIK;RASL2-9",-3.7186078073548e-17,0.999999994695117,1,"DOWN"
"1242","RPL23",0,1,1,"DOWN"
"1243","RAP1A",-1.19169490902249e-16,0.99999995936162,1,"DOWN"
"1244","ELOB",0,1,1,"DOWN"
"1245","GNB1",4.30420866372917e-15,0.999999851133217,1,"UP"
"1246","RBX1",0,1,1,"DOWN"
"1247","GNB2",0.120741545842171,0.0708284516381749,0.554496773322065,"UP"
"1248","GNB5",-3.91243740018016e-17,0.999999992971905,1,"DOWN"
"1249","CYCS",2.98099470618292e-18,0.999999996292774,1,"UP"
"1250","RPS3",-1.40001238549629e-15,0.999999903136665,1,"DOWN"
"1251","RPL8",0,1,1,"DOWN"
"1252","GPD1",-0.0856843592802511,0.00860930007371236,0.209495473849118,"DOWN"
"1253","PAFAH1B1",2.49708166185223e-18,0.999999998163351,1,"UP"
"1254","RAB3A",-6.85044872515369e-20,0.999999999693904,1,"DOWN"
"1255","HSPA8",-2.99175140514603e-16,0.999999948747259,1,"DOWN"
"1256","TPT1",-2.45252363539773e-18,0.999999999620122,1,"DOWN"
"1257","DNAJA1",-3.59843996121913e-14,0.999999290438233,1,"DOWN"
"1258","HSPD1",0,1,1,"DOWN"
"1259","CPLX1",0,1,1,"DOWN"
"1260","SULT4A1",-7.63213956484942e-19,0.999999998832141,1,"DOWN"
"1261","MAPK1",-0.0967943288153559,0.271549093196976,1,"DOWN"
"1262","GYS1",-0.146984803513701,0.0387655420814432,0.434235360706759,"DOWN"
"1263","GNAS",3.88375810079697e-15,0.999999844967364,1,"UP"
"1264","YWHAZ",-9.35494699391396e-16,0.99999993838171,1,"DOWN"
"1265","HSBP1",0.28216154115646,0.0147887157075891,0.276333769119365,"UP"
"1266","KCNA2",0.0182147902916251,0.767530140318095,1,"UP"
"1267","KCNAB1",0,1,1,"DOWN"
"1268","DYNLL1;BC048507",0,1,1,"DOWN"
"1269","GNG2",4.79750649753458e-18,0.999999998528927,1,"UP"
"1270","HSDL1",0.201896393939793,0.0208303202034382,0.331646783463729,"UP"
"1271","KCNJ3",0,1,1,"DOWN"
"1272","ACTG1",-0.115348500585978,0.074281724502974,0.570499748621757,"DOWN"
"1273","RPS17",0,1,1,"DOWN"
"1274","PRKCG",-0.0742519938219583,0.10287004466289,0.656504406826834,"DOWN"
"1275","RALA",-1.09698796109923e-18,0.999999997834648,1,"DOWN"
"1276","RPS10",-5.01362020029198e-18,0.99999999873345,1,"DOWN"
"1277","HPCA",-0.277005417014889,0.000235614954551007,0.0256820300460598,"DOWN"
"1278","PPP2CA",-0.045936117420881,0.432236514833793,1,"DOWN"
"1279","PHB",0.14611337623409,0.0529916674648145,0.478275113360778,"UP"
"1280","RPL22",5.06488505903513e-17,0.999999993158304,1,"UP"
"1281","UBE2L3",-2.43945538211246e-17,0.999999995742507,1,"DOWN"
"1282","RACK1",-6.02403982292941e-20,0.999999999829791,1,"DOWN"
"1283","ACTA1;ACTC1;ACTG2;ACTA2",-0.0995965379950235,0.242138848589691,0.987369060292352,"DOWN"
"1284","PRKACB",0.044719907843838,0.450259113426241,1,"UP"
"1285","TUBA1A;TUBA3A",-1.79080121104221e-15,0.999999915757974,1,"DOWN"
"1286","TUBB4B",1.47988383932063e-16,0.999999990746884,1,"UP"
"1287","PRKCB",-1.03602685354597e-16,0.999999965192956,1,"DOWN"
"1288","YWHAH",-6.00367816041718e-17,0.99999999513863,1,"DOWN"
"1289","KPNB1",-0.0232185822613497,0.526538372998297,1,"DOWN"
"1290","PSMB7",-0.0259140226026041,0.596656603733167,1,"DOWN"
"1291","LXN",-0.10218845882905,0.231265434618277,0.956797433150652,"DOWN"
"1292","PLXNA1",3.70669975108872e-17,0.999999988827508,1,"UP"
"1293","HTRA2",0.123639293644674,0.000499388512458482,0.041625501303157,"UP"
"1294","DCC",-1.90520398781401e-18,0.999999997881998,1,"DOWN"
"1295","ITPR3",0,1,1,"DOWN"
"1296","CHL1",-5.2096622150216e-16,0.999999980609065,1,"DOWN"
"1297","MAP2K6",-0.119337247073953,0.118403801550659,0.691868811535189,"DOWN"
"1298","VAMP7",-0.00175430759349059,0.841031996888766,1,"DOWN"
"1299","PEBP1",4.85591669991224e-18,0.999999998662936,1,"UP"
"1300","HINT1",2.12430849620039e-15,0.999999922088181,1,"UP"
"1301","UFD1",0,1,1,"DOWN"
"1302","IDH3G",2.79099271780475e-20,0.999999999917512,1,"UP"
"1303","CDH10",1.73998026473955e-18,0.99999999774093,1,"UP"
"1304","RIT2",0.297057034978249,0.131480985857501,0.722126189767747,"UP"
"1305","SLC9A3R1",1.41808987265322e-19,0.999999999475678,1,"UP"
"1306","SPARCL1",1.50123087610302e-15,0.99999993611089,1,"UP"
"1307","GAA",-0.0426803239573398,0.353555250566201,1,"DOWN"
"1308","ATP8A1",-1.40203841158656e-18,0.999999998106647,1,"DOWN"
"1309","CCT7",4.03572998244912e-18,0.999999996557863,1,"UP"
"1310","CCT2",-2.77817426910647e-17,0.999999987942216,1,"DOWN"
"1311","CCT4",3.06422890989832e-18,0.999999998691148,1,"UP"
"1312","CCT5",-6.83557064200877e-18,0.999999994661638,1,"DOWN"
"1313","CCT6A",2.06483367072676e-18,0.999999997713288,1,"UP"
"1314","CCT3",-1.27652291972946e-17,0.999999995501046,1,"DOWN"
"1315","PTPRN2",-9.13226788022108e-19,0.999999997083219,1,"DOWN"
"1316","ILK",-0.183108998731039,0.00415019013557949,0.136763242374794,"DOWN"
"1317","ARF1;ARF3;ARF2",0,1,1,"DOWN"
"1318","ARF5",1.68385389637667e-16,0.999999988523693,1,"UP"
"1319","CPLX2",1.94100086765978e-19,0.999999999846801,1,"UP"
"1320","RHOG",0.0147539962128291,0.547808168351666,1,"UP"
"1321","ISOC2A",-1.77207074747138e-17,0.999999988342079,1,"DOWN"
"1322","NPTN",0.0606516196661627,0.357945651640492,1,"UP"
"1323","CSRP1",5.7956928595714e-16,0.999999934538673,1,"UP"
"1324","NRP1",-1.4406415869769e-18,0.999999997521552,1,"DOWN"
"1325","RPS3A",-0.131706810102801,0.254858839138113,1,"DOWN"
"1326","SMS",-0.168406815685931,0.180657943676559,0.844888395256527,"DOWN"
"1327","ATP1B3",0.0252714300850404,0.314325849349338,1,"UP"
"1328","G3BP2",3.77899503556541e-20,0.999999999925675,1,"UP"
"1329","ANXA11",-2.90223171994878e-19,0.999999999523602,1,"DOWN"
"1330","VPS45",2.05509340003056e-19,0.999999999164698,1,"UP"
"1331","LYST",0,1,1,"DOWN"
"1332","SLC30A3",1.39575185643526e-16,0.999999978894393,1,"UP"
"1333","ATP5J",0.344568891545688,0.0548373348286506,0.488856665409913,"UP"
"1334","KIF13B",-0.1753494799316,0.0201174732650419,0.32955444643427,"DOWN"
"1335","GCLC",-1.52622322337227e-16,0.999999973052111,1,"DOWN"
"1336","CPT1A",0.187945178265139,0.16924054467449,0.818962464979297,"UP"
"1337","WBP2",-9.49553367360226e-18,0.999999995964859,1,"DOWN"
"1338","GRM1",3.92004667241983e-18,0.999999998853377,1,"UP"
"1339","FH",9.31838981950328e-17,0.999999977440867,1,"UP"
"1340","RAB33A;RAB33B",4.32824202895215e-16,0.999999936263138,1,"UP"
"1341","SCN1B",0,1,1,"DOWN"
"1342","ARVCF",0.121548273600645,0.0645891373655929,0.527508977792767,"UP"
"1343","TUBB5",3.81583354751811e-17,0.99999999474806,1,"UP"
"1344","RPLP2",-1.16582329738062e-17,0.999999995350911,1,"DOWN"
"1345","IQSEC1",0.0931018991160722,0.0497632688241535,0.466806873802168,"UP"
"1346","MAGI2",-0.149235592207425,0.00429138002829392,0.139790471266494,"DOWN"
"1347","MAP1A",-0.108638075504452,0.0483546772572,0.466806873802168,"DOWN"
"1348","G6PDX",1.71037520530767e-17,0.999999996368982,1,"UP"
"1349","EGFR",0.0431795390877331,0.549494098497946,1,"UP"
"1350","VCP",-0.0392976616771478,0.509192356460733,1,"DOWN"
"1351","UBA1",-9.43147081200181e-15,0.999999797195011,1,"DOWN"
"1352","C1QC",0,1,1,"DOWN"
"1353","CTNNB1",0.087120754334054,0.270128497767701,1,"UP"
"1354","JUP",0.0859680549269286,0.532046626285995,1,"UP"
"1355","EPHA4",0,1,1,"DOWN"
"1356","ATP5F1A;ATP5A1",0.135550281151387,0.124643697268386,0.706480476117213,"UP"
"1357","SCG2",-0.0137153925160614,0.717648903177706,1,"DOWN"
"1358","CKB",-6.27777949025305e-15,0.999999870795081,1,"DOWN"
"1359","SMPD1",0,1,1,"DOWN"
"1360","NF1",-5.72339734574479e-20,0.999999999771463,1,"DOWN"
"1361","FABP5",-6.09542355490304e-16,0.999999967800642,1,"DOWN"
"1362","DNAL1",0,1,1,"DOWN"
"1363","CAB39",6.35477223969678e-19,0.999999998941122,1,"UP"
"1364","ATP5I;ATP5K",0.199683886118355,0.217469061164119,0.929573633995645,"UP"
"1365","CLU",0.0494136032994244,0.343396986894347,1,"UP"
"1366","SERPINE2",-0.0416288640791989,0.445254246601638,1,"DOWN"
"1367","CNTN3",-3.83679974455964e-19,0.999999999039564,1,"DOWN"
"1368","CALB2",-1.54795459707213e-18,0.999999997656998,1,"DOWN"
"1369","PADI2",0,1,1,"DOWN"
"1370","TRIO",-0.0164138199412598,0.365041747047798,1,"DOWN"
"1371","DACT3",0,1,1,"DOWN"
"1372","ITGB1",0.126603686864548,0.0454206914373961,0.458488523386614,"UP"
"1373","PLPP4",0,1,1,"DOWN"
"1374","FOLH1",0.00764803570774387,0.783735516866417,1,"UP"
"1375","CPNE7",-4.44335056341652e-18,0.999999998458497,1,"DOWN"
"1376","RIMS2",0,1,1,"DOWN"
"1377","BCAS3",-7.61707898895055e-18,0.999999992304327,1,"DOWN"
"1378","VGF",-1.07719191728683e-15,0.999999961952686,1,"DOWN"
"1379","NPEPPS",1.97175061068711e-18,0.999999999380246,1,"UP"
"1380","PEPD",-3.21471562194477e-13,0.999999389980729,1,"DOWN"
"1381","DNAJB14",0.0509284890518475,0.331482798639204,1,"UP"
"1382","SLC24A2",0,1,1,"DOWN"
"1383","GRM2",0,1,1,"DOWN"
"1384","FAM171B",0.109694229463789,0.0629158402376706,0.521355237525025,"UP"
"1385","ROBO2",2.57992472469912e-14,0.999999611418537,1,"UP"
"1386","PHACTR1",5.880538926408e-18,0.999999994903313,1,"UP"
"1387","PI4K2A",0,1,1,"DOWN"
"1388","LRFN1",0,1,1,"DOWN"
"1389","CNNM3",0,1,1,"DOWN"
"1390","OSBP",-0.0319876454686827,0.550212764612471,1,"DOWN"
"1391","MARCH5",-1.94132588416787e-13,0.999999333832966,1,"DOWN"
"1392","PREX2",2.0719703505773e-16,0.999999963819966,1,"UP"
"1393","HDDC2",-7.38936592233379e-18,0.999999992525761,1,"DOWN"
"1394","DNM2",4.33323933522364e-20,0.999999999796971,1,"UP"
"1395","6430548M08RIK;KIAA0513",-3.41197955974949e-17,0.999999989322198,1,"DOWN"
"1396","PIGU",0,1,1,"DOWN"
"1397","TNFAIP8L3",0,1,1,"DOWN"
"1398","AGFG2",0,1,1,"DOWN"
"1399","ECI2",0.0192355658516579,0.509850898752426,1,"UP"
"1400","PLBD2",0,1,1,"DOWN"
"1401","PPP1R21",8.84867330019307e-19,0.999999997285557,1,"UP"
"1402","ROGDI",-0.0597788871670066,0.101994037114386,0.654539013667431,"DOWN"
"1403","FAF2",0.0509910778084321,0.256560771217565,1,"UP"
"1404","TRIM3",-0.0807592033529441,0.0554947702216005,0.490799062477054,"DOWN"
"1405","IQSEC3",-1.68264685973086e-17,0.999999985889056,1,"DOWN"
"1406","KIF3A",0,1,1,"DOWN"
"1407","NAP1L1",-5.3935787835967e-16,0.999999957822075,1,"DOWN"
"1408","LPCAT1",0,1,1,"DOWN"
"1409","SPRYD7",0,1,1,"DOWN"
"1410","PSMD8",-0.0556262857240125,0.24710156087925,0.997678003203051,"DOWN"
"1411","ARFGAP1",0,1,1,"DOWN"
"1412","PA2G4",0,1,1,"DOWN"
"1413","MAP1B",-0.188805662648526,0.00171424891040088,0.0914258735498759,"DOWN"
"1414","GMPS",-8.29469219358098e-15,0.999999807326927,1,"DOWN"
"1415","RIC8A",0,1,1,"DOWN"
"1416","NLRX1",0.041125679327107,0.319816385195645,1,"UP"
"1417","MAP1LC3B",-0.196628976415255,0.00354560328520075,0.122572337069417,"DOWN"
"1418","ITGB8",0.223094362104502,0.0337884579891399,0.409215768979584,"UP"
"1419","SCRN3",-2.83162923294472e-17,0.999999988897061,1,"DOWN"
"1420","PDIA6",1.22064300831687e-16,0.999999983730065,1,"UP"
"1421","DPYSL4",-2.66873712816328e-17,0.999999991223264,1,"DOWN"
"1422","MAPRE2",-0.187076106890357,0.00931499674914074,0.219989173225541,"DOWN"
"1423","SLC25A44",0.0323090428714847,0.415437769001706,1,"UP"
"1424","KCNA6",0.193457085188958,0.0210041668415351,0.332546418038606,"UP"
"1425","EXOC5",0,1,1,"DOWN"
"1426","MAPK10",4.22286104948842e-18,0.999999996332454,1,"UP"
"1427","EXTL2",0,1,1,"DOWN"
"1428","DPYSL3",-1.04045895339038e-18,0.999999998345627,1,"DOWN"
"1429","PRKAA1",-0.121281506431394,0.0972792480852178,0.646843615209732,"DOWN"
"1430","RABGGTB",0,1,1,"DOWN"
"1431","DNPEP",-9.75879753153953e-17,0.999999985174232,1,"DOWN"
"1432","TMEM63B",1.35815186640904e-16,0.999999974287894,1,"UP"
"1433","CNNM2",0.0904083190882437,0.0873413088674343,0.612686310223536,"UP"
"1434","AP2M1",3.09658366097203e-16,0.999999938260851,1,"UP"
"1435","PSMD1",2.98502279078054e-17,0.99999998737784,1,"UP"
"1436","KCNJ4",0.208100351287465,0.0239220935484276,0.354291846514153,"UP"
"1437","LACTB",0.24722011659763,0.000359972753512877,0.0337452758282174,"UP"
"1438","STXBP6",2.38828593581672e-18,0.999999998024742,1,"UP"
"1439","LSAMP",0.116529398570813,0.229848653145695,0.956797433150652,"UP"
"1440","ESYT2",0,1,1,"DOWN"
"1441","HACE1",0,1,1,"DOWN"
"1442","TRAPPC9",9.56095820162322e-20,0.999999999873273,1,"UP"
"1443","FAM213A",1.8374466893914e-15,0.999999962238026,1,"UP"
"1444","DDB1",-8.01760475060567e-19,0.999999998660535,1,"DOWN"
"1445","HSPA4",-0.00350006466522546,0.873134711599752,1,"DOWN"
"1446","USP5",-2.69885024099583e-15,0.999999903886946,1,"DOWN"
"1447","CD44",0,1,1,"DOWN"
"1448","LANCL1",0.13040241579355,0.0119025372365626,0.255806089809451,"UP"
"1449","TTLL12",0,1,1,"DOWN"
"1450","XPNPEP1",0,1,1,"DOWN"
"1451","BAG6",-3.4418660655413e-16,0.999999967895999,1,"DOWN"
"1452","EIF3J1;EIF3J2",0.00944074978154446,0.669049551489073,1,"UP"
"1453","STAM",-5.66444838712507e-16,0.999999965052043,1,"DOWN"
"1454","HDHD2",0,1,1,"DOWN"
"1455","SPTB",1.92642871229552e-17,0.999999997254887,1,"UP"
"1456","ARFGEF3",0,1,1,"DOWN"
"1457","ME1",-0.099260491561847,0.0094567430205875,0.221490989424339,"DOWN"
"1458","DIP2B",2.50541935701425e-19,0.999999999550597,1,"UP"
"1459","NT5DC3;tr|A0A1W2P799|A0A1W2P799_MOUSE",-3.44175594427078e-18,0.999999999623985,1,"DOWN"
"1460","CCDC177",2.94268426270424e-16,0.999999943521896,1,"UP"
"1461","ADGRB1",5.48346978678378e-16,0.999999947590478,1,"UP"
"1462","SNX27",-0.0516571068565956,0.314139778020253,1,"DOWN"
"1463","AGAP2",-0.0137899617969235,0.597885144762573,1,"DOWN"
"1464","ATP2B2",0.109979022267009,0.106156366923848,0.661044908800488,"UP"
"1465","AAK1",3.06211618585994e-18,0.999999993265697,1,"UP"
"1466","MGEA5",-0.222664308296717,0.0414973358412222,0.443786602920844,"DOWN"
"1467","TENM4",3.53646730103867e-18,0.999999995190246,1,"UP"
"1468","CAMKV",0.0399212526156172,0.516266247508294,1,"UP"
"1469","PDAP1",0,1,1,"DOWN"
"1470","BABAM1",0,1,1,"DOWN"
"1471","LRRC8B",0.179208836290966,0.0337340297817072,0.409215768979584,"UP"
"1472","MCCC2",0.0748506341356004,0.285010657825135,1,"UP"
"1473","GPD1L",-6.7428378153123e-17,0.999999985611675,1,"DOWN"
"1474","PPP1R7",-2.49439431148838e-18,0.999999997853223,1,"DOWN"
"1475","MCU",6.47333268941925e-15,0.999999823286702,1,"UP"
"1476","GPRIN1",0,1,1,"DOWN"
"1477","SEC31A",-0.0104212949778259,0.683884728673188,1,"DOWN"
"1478","VCAM1",0.0102141999994153,0.732984240997537,1,"UP"
"1479","IQGAP2",-0.0804367186214133,0.214939770916775,0.928566022527651,"DOWN"
"1480","GDAP1L1",-6.48085522901201e-17,0.999999978703926,1,"DOWN"
"1481","TBC1D24;GM43796",3.38734366665479e-18,0.99999999907804,1,"UP"
"1482","THEM4",0.128177635926708,0.117822439208842,0.691868811535189,"UP"
"1483","PGAP1",0,1,1,"DOWN"
"1484","ERMP1",0.0191250596907244,0.444288189671933,1,"UP"
"1485","VPS51",-1.84051113110274e-19,0.999999999235821,1,"DOWN"
"1486","GRM5",0,1,1,"DOWN"
"1487","WDR20",0,1,1,"DOWN"
"1488","SERPINB6D",0,1,1,"DOWN"
"1489","TUBAL3",0.181716805103911,0.186914985519188,0.861328567416875,"UP"
"1490","MAOA",0.182228744418732,0.00746508359216623,0.201382704908564,"UP"
"1491","MOG",1.86530266490427e-17,0.999999992799461,1,"UP"
"1492","PPM1H",-7.66374030300824e-19,0.999999998863931,1,"DOWN"
"1493","MACROD2",0,1,1,"DOWN"
"1494","APOL7E;APOL7B",0,1,1,"DOWN"
"1495","ATP2C1",0,1,1,"DOWN"
"1496","ACLY",1.25848590325022e-15,0.99999996506671,1,"UP"
"1497","ADCY2",5.97553443542916e-17,0.999999978556155,1,"UP"
"1498","MTHFD1L",-1.39912296803221e-17,0.999999990246926,1,"DOWN"
"1499","ATG9A",0,1,1,"DOWN"
"1500","CMTM5",2.09775203323916e-18,0.999999997045814,1,"UP"
"1501","SHANK3",0.0341762883060056,0.559657900344164,1,"UP"
"1502","USP9X",-0.0194207602879518,0.552404354295069,1,"DOWN"
"1503","OXR1",-0.0420040697804374,0.488393013994982,1,"DOWN"
"1504","MIGA1",0.189564698887153,0.304031785803582,1,"UP"
"1505","PRKCA",-2.64818127134214e-17,0.999999986280615,1,"DOWN"
"1506","MBLAC2",0.13164952941439,0.0124398118605249,0.255806089809451,"UP"
"1507","MAGI1",0.174747273709053,0.381348535622094,1,"UP"
"1508","DBI",0,1,1,"DOWN"
"1509","MBOAT7",0.092838525955071,0.0226815101493562,0.341911700868486,"UP"
"1510","LRRC47",-1.33346164734685e-15,0.99999989296244,1,"DOWN"
"1511","KCTD8",1.45186703707064e-17,0.999999992642223,1,"UP"
"1512","DLG3",-1.15110699967519e-16,0.999999988683232,1,"DOWN"
"1513","PNP",-9.45555237969314e-13,0.999998264626616,1,"DOWN"
"1514","MCCC1",0.117295623978788,0.00716263482845279,0.195231679860665,"UP"
"1515","LDHA",2.53089282764797e-17,0.999999996638852,1,"UP"
"1516","SCN2B",3.73727512387264e-19,0.999999999137251,1,"UP"
"1517","STXBP5L",-2.4972620563376e-15,0.999999873021602,1,"DOWN"
"1518","STXBP5L",-1.27226418594175e-18,0.999999997241264,1,"DOWN"
"1519","PSD",0.0713180352309374,0.180706899113729,0.844888395256527,"UP"
"1520","KCTD16",0.0471353124298091,0.277687608661245,1,"UP"
"1521","MERTK;AXL",0.161765488370982,0.0313520991316292,0.406905924032585,"UP"
"1522","GIT1",-0.0255966916081181,0.219114408904487,0.933838069024882,"DOWN"
"1523","TMEM256",0.0910539812125875,0.121181497228888,0.698025128346889,"UP"
"1524","TAOK1",1.65505578153024e-17,0.999999990113277,1,"UP"
"1525","TRPM3",-9.26322726293243e-17,0.999999987606822,1,"DOWN"
"1526","SLC39A12",0.0493179395942287,0.449671975228468,1,"UP"
"1527","ARHGAP1",-5.14538106003333e-16,0.999999964793247,1,"DOWN"
"1528","XKR4",0,1,1,"DOWN"
"1529","VPS13A",0.03474128824304,0.286567160959255,1,"UP"
"1530","ACSL6",0.115842349331082,0.15794771091783,0.789319602239973,"UP"
"1531","MOB4",-0.131849687036313,0.000556086132465594,0.0440813286210229,"DOWN"
"1532","VPS41",0,1,1,"DOWN"
"1533","CNRIP1",-4.80922133457549e-16,0.999999951854286,1,"DOWN"
"1534","SDR39U1",7.34325711387438e-16,0.999999922152225,1,"UP"
"1535","MIGA2",0.144751295995586,0.0395228213250843,0.435846446346881,"UP"
"1536","MPP3",-0.167017119007964,0.00214488948335673,0.10131027993055,"DOWN"
"1537","MPC2",0.22690432836488,0.0269945995964667,0.382707794079134,"UP"
"1538","DIRAS2",3.0316723983943e-16,0.999999948887558,1,"UP"
"1539","BRSK1",-2.13840109087001e-15,0.999999887450544,1,"DOWN"
"1540","MSRB2",-0.245621525382732,0.0131662211389731,0.26463170714787,"DOWN"
"1541","EML6",0,1,1,"DOWN"
"1542","MYH10",-0.141343999812321,0.0446096599885564,0.458488523386614,"DOWN"
"1543","TOM1L2",-0.00396820254714178,0.854051915486758,1,"DOWN"
"1544","ARHGAP44",-7.66191328478872e-17,0.999999974712904,1,"DOWN"
"1545","CLINT1",0,1,1,"DOWN"
"1546","CAMK2B",-1.78278520934731e-06,0.993894209952786,1,"DOWN"
"1547","RAP1GAP2",-2.64326199736808e-17,0.999999993922271,1,"DOWN"
"1548","TBC1D9B",0,1,1,"DOWN"
"1549","ACACA",1.10422331928473e-18,0.999999997332412,1,"UP"
"1550","KSR1",0,1,1,"DOWN"
"1551","MINK1",-0.0296241653905794,0.405631971894789,1,"DOWN"
"1552","CLTC",-1.92062022758671e-16,0.999999968920544,1,"DOWN"
"1553","MYO1D",0,1,1,"DOWN"
"1554","RABL6",0,1,1,"DOWN"
"1555","DNAJC11",0.115948650050394,0.077008440012073,0.57432083945846,"UP"
"1556","KLC1",-7.33543992159634e-18,0.999999997260966,1,"DOWN"
"1557","RPL10A",-0.0110006743416871,0.716406330588625,1,"DOWN"
"1558","JAGN1",0,1,1,"DOWN"
"1559","OGDH",0,1,1,"DOWN"
"1560","OGDH",0.028465352337459,0.441858820496583,1,"UP"
"1561","ICAM5",-3.80152437801432e-19,0.999999999830648,1,"DOWN"
"1562","GRB2",-1.61526814953972e-12,0.999997986949746,1,"DOWN"
"1563","FLOT2",0.027453802446107,0.445164360289433,1,"UP"
"1564","PSMB6",1.91202415336927e-15,0.999999907644167,1,"UP"
"1565","SLC27A1",0.108756914578571,0.130693899863906,0.720596327265194,"UP"
"1566","CSNK2A1",0,1,1,"DOWN"
"1567","SLC30A1",1.83935204768509e-18,0.999999998434725,1,"UP"
"1568","STXBP3",0.0265735694015713,0.480006244977414,1,"UP"
"1569","RASA3",2.9637440094835e-16,0.999999957316793,1,"UP"
"1570","TRAF3",0.0609458597876294,0.382730303283813,1,"UP"
"1571","MTND4",0.122794578756944,0.0379643872201988,0.431591800530454,"UP"
"1572","SERPINB6;SERPINB6A",-1.27188818993664e-18,0.999999998329534,1,"DOWN"
"1573","STIP1",-9.69822713552521e-16,0.999999962357471,1,"DOWN"
"1574","CAPRIN1",0,1,1,"DOWN"
"1575","EPS15L1",-0.0308171739446554,0.33361578610973,1,"DOWN"
"1576","MTND5",0.11895037275055,0.0380168935436851,0.431591800530454,"UP"
"1577","VDAC1",0.0716599493392183,0.249866874626285,1,"UP"
"1578","COQ8A",0.0479183559995088,0.347540109933843,1,"UP"
"1579","KPNA1",0,1,1,"DOWN"
"1580","PPP2R5C",-0.00115478155384796,0.88203445960201,1,"DOWN"
"1581","ASNS",0,1,1,"DOWN"
"1582","HARS",-3.86920876138599e-18,0.999999995430636,1,"DOWN"
"1583","PAK3",0,1,1,"DOWN"
"1584","CDC37",-2.97844072214173e-15,0.999999898845669,1,"DOWN"
"1585","NAA25",0.15787571985536,0.0354508714841128,0.421398986426151,"UP"
"1586","SDF4",0,1,1,"DOWN"
"1587","SHC3;SHC1",3.90252694488487e-19,0.999999999017736,1,"UP"
"1588","ASTN1",4.57548561187862e-18,0.999999995593761,1,"UP"
"1589","PPP2R5E",0,1,1,"DOWN"
"1590","SLC9A1",0.0454172855975132,0.350586430000269,1,"UP"
"1591","MAPRE1",-0.123404224710794,0.138780080296807,0.746153904891823,"DOWN"
"1592","PRDX2",-2.10975177763453e-15,0.99999989458323,1,"DOWN"
"1593","MYH9",-0.179829684996126,0.000993267272541499,0.0625537655640579,"DOWN"
"1594","NELL2",0,1,1,"DOWN"
"1595","FNTA",-1.82335542018295e-19,0.999999999435078,1,"DOWN"
"1596","IGBP1",0,1,1,"DOWN"
"1597","NCAM1",0.198240097844629,0.0324593004449388,0.408257788940669,"UP"
"1598","CTNNA2",0.029599460597866,0.573818062794286,1,"UP"
"1599","CNTN2",0.0315376721700851,0.377507406374956,1,"UP"
"1600","BCAP31",0.080457257668865,0.273218324132702,1,"UP"
"1601","BCAN",5.74427413654613e-17,0.999999987795083,1,"UP"
"1602","HRAS;NRAS",0,1,1,"DOWN"
"1603","KCNA4",0.0377860241651846,0.474009314546364,1,"UP"
"1604","HADH",0.0322181112416178,0.633075816036316,1,"UP"
"1605","SNAP91",1.53565616842701e-18,0.999999998781729,1,"UP"
"1606","FSCN1",-1.20139593940403e-17,0.999999996061517,1,"DOWN"
"1607","GDI2",0,1,1,"DOWN"
"1608","GRID1",2.5702668984114e-18,0.999999997430062,1,"UP"
"1609","PACSIN1",-3.60852822659573e-17,0.999999988583212,1,"DOWN"
"1610","HSPA1A;HSPA1B",-8.29150670998018e-16,0.99999990862139,1,"DOWN"
"1611","HSPH1",-5.69660011378013e-16,0.999999950619826,1,"DOWN"
"1612","NCSTN",0.318980975400983,0.0335181951362366,0.409215768979584,"UP"
"1613","CD47",1.00695655471406e-16,0.999999975961378,1,"UP"
"1614","KCNJ11",0,1,1,"DOWN"
"1615","PHGDH",-2.64731780997272e-16,0.999999959451886,1,"DOWN"
"1616","KIF5B",0,1,1,"DOWN"
"1617","LAMA3",-0.0698714597491843,0.325135336280833,1,"DOWN"
"1618","LASP1",-0.142385376804078,0.0879429721366937,0.615383661815777,"DOWN"
"1619","NDUFA10",0.187216173032486,0.010347474079017,0.232736043967731,"UP"
"1620","PCBP2",-0.0323636353363427,0.328433065921037,1,"DOWN"
"1621","PEA15;PEA15A",1.24138437589351e-18,0.999999999318552,1,"UP"
"1622","DLG4",0.00728997758641637,0.805676171451036,1,"UP"
"1623","DAG1",9.75616764776481e-17,0.999999979755131,1,"UP"
"1624","SOS1",0,1,1,"DOWN"
